Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Lean Clay,CL,16,0.375,X-42,7,40,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,1820.328958,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,41,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,1865.837182,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,42,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,1911.345406,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,43,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,1956.85363,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,44,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2002.361853,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,45,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2047.870077,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,46,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2093.378301,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,47,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2138.886525,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,48,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2184.394749,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,49,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2229.902973,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,50,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2275.411197,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,51,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2320.919421,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,52,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2366.427645,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,53,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2411.935869,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,54,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2457.444093,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,55,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2502.952317,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,56,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2548.460541,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,57,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2593.968765,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,58,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2639.476989,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,59,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2684.985213,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,60,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2730.493437,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,61,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2776.001661,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,62,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2821.509884,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,63,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2867.018108,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,64,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2912.526332,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,65,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,2958.034556,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,66,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3003.54278,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,67,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3049.051004,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,68,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3094.559228,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,69,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3140.067452,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,70,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3185.575676,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,71,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3231.0839,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,72,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3276.592124,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,73,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3322.100348,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,74,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3367.608572,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,75,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3413.116796,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,76,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3458.62502,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,77,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3504.133244,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,78,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3549.641468,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,79,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3595.149692,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,80,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3640.657915,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,81,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3686.166139,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,82,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3731.674363,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,83,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3777.182587,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,84,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3822.690811,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,85,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3868.199035,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,86,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3913.707259,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,87,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,3959.215483,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,88,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4004.723707,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,89,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4050.231931,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,90,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4095.740155,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,91,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4141.248379,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,92,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4186.756603,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,93,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4232.264827,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,94,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4277.773051,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,95,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4323.281275,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,96,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4368.789499,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,97,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4414.297722,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,98,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4459.805946,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,99,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4505.31417,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,7,100,Rough Steel,1500,30.0,100.0,120.0,Parallel,1715.619624,4550.822394,6680.0,146.786656,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,10,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,499.605108,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,11,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,549.565619,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,12,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,599.52613,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,13,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,649.48664,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,14,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,699.447151,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,15,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,749.407662,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,16,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,799.368173,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,17,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,849.328684,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,18,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,899.289194,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,19,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,949.249705,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,20,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,999.210216,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,21,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1049.170727,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,22,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1099.131238,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,23,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1149.091748,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,24,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1199.052259,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,25,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1249.01277,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,26,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1298.973281,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,27,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1348.933791,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,28,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1398.894302,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,29,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1448.854813,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,30,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1498.815324,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,31,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1548.775835,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,32,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1598.736345,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,33,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1648.696856,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,34,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1698.657367,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,35,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1748.617878,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,36,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1798.578389,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,37,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1848.538899,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,38,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1898.49941,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,39,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1948.459921,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,40,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,1998.420432,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,41,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2048.380943,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,42,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2098.341453,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,43,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2148.301964,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,44,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2198.262475,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,45,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2248.222986,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,46,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2298.183497,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,47,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2348.144007,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,48,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2398.104518,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,49,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2448.065029,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,50,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2498.02554,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,51,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2547.986051,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,52,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2597.946561,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,53,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2647.907072,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,54,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2697.867583,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,55,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2747.828094,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,56,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2797.788605,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,57,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2847.749115,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,58,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2897.709626,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,59,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2947.670137,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,60,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,2997.630648,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,61,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3047.591159,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,62,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3097.551669,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,63,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3147.51218,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,64,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3197.472691,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,65,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3247.433202,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,66,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3297.393713,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,67,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3347.354223,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,68,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3397.314734,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,69,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3447.275245,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,70,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3497.235756,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,71,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3547.196267,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,72,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3597.156777,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,73,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3647.117288,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,74,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3697.077799,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,75,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3747.03831,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,76,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3796.998821,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,77,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3846.959331,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,78,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3896.919842,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,79,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3946.880353,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,80,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,3996.840864,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,81,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4046.801374,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,82,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4096.761885,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,83,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4146.722396,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,84,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4196.682907,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,85,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4246.643418,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,86,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4296.603928,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,87,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4346.564439,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,88,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4396.52495,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,89,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4446.485461,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,90,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4496.445972,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,91,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4546.406482,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,92,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4596.366993,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,93,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4646.327504,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,94,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4696.288015,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,95,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4746.248526,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,96,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4796.209036,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,97,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4846.169547,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,98,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4896.130058,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,99,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4946.090569,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,8,100,Rough Steel,1500,30.0,100.0,120.0,Parallel,1883.466884,4996.05108,6680.0,133.705599,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,10,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,544.127976,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,11,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,598.540774,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,12,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,652.953572,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,13,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,707.366369,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,14,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,761.779167,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,15,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,816.191965,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,16,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,870.604762,6680.0,122.765237,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,9,17,Rough Steel,1500,30.0,100.0,120.0,Parallel,2051.314144,925.01756,6680.0,122.765237,Does Not Exceed
