Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Fat Clay,CH,16,0.375,X-42,1,45,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,808.43469,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,46,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,826.399905,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,47,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,844.365121,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,48,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,862.330336,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,49,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,880.295551,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,50,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,898.260767,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,51,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,916.225982,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,52,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,934.191197,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,53,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,952.156412,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,54,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,970.121628,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,55,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,988.086843,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,56,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1006.052058,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,57,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1024.017274,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,58,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1041.982489,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,59,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1059.947704,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,60,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1077.91292,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,61,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1095.878135,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,62,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1113.84335,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,63,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1131.808566,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,64,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1149.773781,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,65,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1167.738996,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,66,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1185.704212,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,67,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1203.669427,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,68,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1221.634642,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,69,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1239.599858,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,70,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1257.565073,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,71,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1275.530288,6680.0,371.829665,Does Not Exceed
