Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,19,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,472.291615,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,20,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,497.149068,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,21,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,522.006521,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,22,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,546.863975,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,23,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,571.721428,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,24,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,596.578882,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,25,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,621.436335,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,26,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,646.293788,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,27,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,671.151242,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,28,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,696.008695,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,29,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,720.866149,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,30,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,745.723602,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,31,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,770.581055,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,32,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,795.438509,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,33,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,820.295962,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,34,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,845.153416,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,35,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,870.010869,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,36,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,894.868322,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,37,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,919.725776,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,38,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,944.583229,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,39,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,969.440683,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,40,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,994.298136,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,41,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1019.155589,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,42,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1044.013043,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,43,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1068.870496,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,44,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1093.72795,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,45,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1118.585403,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,46,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1143.442856,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,47,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1168.30031,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,48,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1193.157763,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,49,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1218.015217,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,50,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1242.87267,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,51,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1267.730123,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,52,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1292.587577,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,53,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1317.44503,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,54,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1342.302484,6680.0,268.732275,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,2,55,Rough Steel,1500,35.0,100.0,120.0,Parallel,937.103916,1367.159937,6680.0,268.732275,Does Not Exceed
