Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Lean Clay,CL,16,0.375,X-42,5,12,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1096.12,13893.88,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,13,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1187.46,13802.54,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,14,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1278.8,13711.2,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,15,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1370.15,13619.85,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,16,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1461.49,13528.51,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,17,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1552.83,13437.17,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,18,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1644.18,13345.82,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,19,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1735.52,13254.48,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,20,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1826.86,13163.14,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,21,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,1918.21,13071.79,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,22,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2009.55,12980.45,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,23,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2100.89,12889.11,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,24,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2192.23,12797.77,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,25,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2283.58,12706.42,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,26,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2374.92,12615.08,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,27,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2466.26,12523.74,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,28,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2557.61,12432.39,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,29,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2648.95,12341.05,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,30,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2740.29,12249.71,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,31,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2831.64,12158.36,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,32,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,2922.98,12067.02,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,33,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3014.32,11975.68,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,34,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3105.67,11884.33,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,35,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3197.01,11792.99,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,36,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3288.35,11701.65,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,37,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3379.7,11610.3,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,38,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3471.04,11518.96,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,39,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3562.38,11427.62,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,40,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3653.72,11336.28,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,41,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3745.07,11244.93,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,42,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3836.41,11153.59,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,43,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,3927.75,11062.25,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,44,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4019.1,10970.9,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,45,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4110.44,10879.56,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,46,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4201.78,10788.22,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,47,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4293.13,10696.87,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,48,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4384.47,10605.53,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,49,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4475.81,10514.19,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,50,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4567.16,10422.84,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,51,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4658.5,10331.5,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,52,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4749.84,10240.16,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,53,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4841.18,10148.82,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,54,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,4932.53,10057.47,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,55,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5023.87,9966.13,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,56,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5115.21,9874.79,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,57,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5206.56,9783.44,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,58,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5297.9,9692.1,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,59,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5389.24,9600.76,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,60,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5480.59,9509.41,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,61,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5571.93,9418.07,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,62,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5663.27,9326.73,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,63,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5754.62,9235.38,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,64,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5845.96,9144.04,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,65,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,5937.3,9052.7,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,66,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6028.65,8961.35,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,67,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6119.99,8870.01,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,68,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6211.33,8778.67,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,69,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6302.67,8687.33,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,70,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6394.02,8595.98,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,71,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6485.36,8504.64,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,72,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6576.7,8413.3,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,73,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6668.05,8321.95,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,74,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6759.39,8230.61,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,75,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6850.73,8139.27,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,76,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,6942.08,8047.92,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,77,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7033.42,7956.58,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,78,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7124.76,7865.24,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,79,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7216.11,7773.89,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,80,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7307.45,7682.55,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,81,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7398.79,7591.21,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,82,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7490.14,7499.86,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,83,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7581.48,7408.52,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,84,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7672.82,7317.18,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,85,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7764.16,7225.84,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,86,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7855.51,7134.49,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,87,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,7946.85,7043.15,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,88,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8038.19,6951.81,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,89,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8129.54,6860.46,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,90,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8220.88,6769.12,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,91,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8312.22,6677.78,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,92,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8403.57,6586.43,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,93,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8494.91,6495.09,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,94,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8586.25,6403.75,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,95,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8677.6,6312.4,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,96,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8768.94,6221.06,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,97,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8860.28,6129.72,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,98,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,8951.63,6038.37,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,99,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,9042.97,5947.03,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,5,100,Rough Steel,1500,30.0,100.0,120.0,Parallel,1681.42,9134.31,5855.69,164.11,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,10,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1071.09,13918.91,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,11,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1178.19,13811.81,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,12,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1285.3,13704.7,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,13,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1392.41,13597.59,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,14,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1499.52,13490.48,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,15,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1606.63,13383.37,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,16,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1713.74,13276.26,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,17,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1820.85,13169.15,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,18,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,1927.96,13062.04,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,19,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2035.06,12954.94,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,20,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2142.17,12847.83,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,21,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2249.28,12740.72,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,22,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2356.39,12633.61,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,23,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2463.5,12526.5,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,24,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2570.61,12419.39,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,25,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2677.72,12312.28,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,26,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2784.82,12205.18,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,27,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2891.93,12098.07,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,28,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,2999.04,11990.96,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,29,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3106.15,11883.85,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,30,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3213.26,11776.74,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,31,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3320.37,11669.63,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,32,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3427.48,11562.52,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,33,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3534.58,11455.42,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,34,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3641.69,11348.31,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,35,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3748.8,11241.2,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,36,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3855.91,11134.09,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,37,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,3963.02,11026.98,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,38,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4070.13,10919.87,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,39,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4177.24,10812.76,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,40,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4284.34,10705.66,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,41,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4391.45,10598.55,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,42,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4498.56,10491.44,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,43,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4605.67,10384.33,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,44,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4712.78,10277.22,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,45,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4819.89,10170.11,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,46,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,4927.0,10063.0,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,47,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5034.11,9955.89,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,48,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5141.21,9848.79,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,49,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5248.32,9741.68,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,50,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5355.43,9634.57,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,51,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5462.54,9527.46,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,52,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5569.65,9420.35,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,53,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5676.76,9313.24,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,54,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5783.87,9206.13,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,55,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5890.97,9099.03,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,56,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,5998.08,8991.92,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,57,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6105.19,8884.81,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,58,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6212.3,8777.7,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,59,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6319.41,8670.59,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,60,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6426.52,8563.48,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,61,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6533.63,8456.37,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,62,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6640.73,8349.27,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,63,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6747.84,8242.16,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,64,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6854.95,8135.05,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,65,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,6962.06,8027.94,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,66,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7069.17,7920.83,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,67,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7176.28,7813.72,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,68,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7283.39,7706.61,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,69,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7390.5,7599.5,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,70,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7497.6,7492.4,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,71,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7604.71,7385.29,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,72,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7711.82,7278.18,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,73,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7818.93,7171.07,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,74,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,7926.04,7063.96,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,75,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8033.15,6956.85,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,76,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8140.26,6849.74,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,77,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8247.36,6742.64,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,78,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8354.47,6635.53,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,79,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8461.58,6528.42,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,80,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8568.69,6421.31,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,81,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8675.8,6314.2,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,82,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8782.91,6207.09,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,83,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8890.02,6099.98,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,84,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,8997.12,5992.88,139.95,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,6,85,Rough Steel,1500,30.0,100.0,120.0,Parallel,1971.63,9104.23,5885.77,139.95,Does Not Exceed
